Date,Open,High,Low,Close*,Adj Close**
8-Jul-05,"1,197.87","1,212.73","1,197.20","1,211.86","1,211.86"
11-Jul-05,"1,211.86","1,220.03","1,211.86","1,219.44","1,219.44"
12-Jul-05,"1,219.44","1,225.54","1,216.60","1,222.21","1,222.21"
13-Jul-05,"1,222.21","1,224.46","1,219.64","1,223.29","1,223.29"
14-Jul-05,"1,223.29","1,233.16","1,223.29","1,226.50","1,226.50"
15-Jul-05,"1,226.50","1,229.53","1,223.50","1,227.92","1,227.92"
18-Jul-05,"1,227.92","1,227.92","1,221.13","1,221.13","1,221.13"
19-Jul-05,"1,221.13","1,230.34","1,221.13","1,229.35","1,229.35"
20-Jul-05,"1,229.35","1,236.56","1,222.91","1,235.20","1,235.20"
21-Jul-05,"1,235.20","1,235.83","1,224.70","1,227.04","1,227.04"
22-Jul-05,"1,227.04","1,234.19","1,226.15","1,233.68","1,233.68"
25-Jul-05,"1,233.68","1,238.36","1,228.15","1,229.03","1,229.03"
26-Jul-05,"1,229.03","1,234.42","1,229.03","1,231.16","1,231.16"
27-Jul-05,"1,231.16","1,237.64","1,230.15","1,236.79","1,236.79"
28-Jul-05,"1,236.79","1,245.15","1,235.81","1,243.72","1,243.72"
29-Jul-05,"1,243.72","1,245.04","1,234.18","1,234.18","1,234.18"
1-Aug-05,"1,234.18","1,239.10","1,233.80","1,235.35","1,235.35"
2-Aug-05,"1,235.35","1,244.69","1,235.35","1,244.12","1,244.12"
3-Aug-05,"1,244.12","1,245.86","1,240.57","1,245.04","1,245.04"
4-Aug-05,"1,245.04","1,245.04","1,235.15","1,235.86","1,235.86"
5-Aug-05,"1,235.86","1,235.86","1,225.62","1,226.42","1,226.42"
8-Aug-05,"1,226.42","1,232.28","1,222.67","1,223.13","1,223.13"
9-Aug-05,"1,223.13","1,234.11","1,223.13","1,231.38","1,231.38"
10-Aug-05,"1,231.38","1,242.69","1,226.58","1,229.13","1,229.13"
11-Aug-05,"1,229.13","1,237.81","1,228.33","1,237.81","1,237.81"
12-Aug-05,"1,237.81","1,237.81","1,225.87","1,230.39","1,230.39"
15-Aug-05,"1,230.40","1,236.24","1,226.20","1,233.87","1,233.87"
16-Aug-05,"1,233.87","1,233.87","1,219.05","1,219.34","1,219.34"
17-Aug-05,"1,219.34","1,225.63","1,218.07","1,220.24","1,220.24"
18-Aug-05,"1,220.24","1,222.64","1,215.93","1,219.02","1,219.02"
19-Aug-05,"1,219.02","1,225.08","1,219.02","1,219.71","1,219.71"
22-Aug-05,"1,219.71","1,228.96","1,216.47","1,221.73","1,221.73"
23-Aug-05,"1,221.73","1,223.04","1,214.44","1,217.59","1,217.59"
24-Aug-05,"1,217.57","1,224.15","1,209.37","1,209.59","1,209.59"
25-Aug-05,"1,209.59","1,213.73","1,209.57","1,212.37","1,212.37"
26-Aug-05,"1,212.40","1,212.40","1,204.23","1,205.10","1,205.10"
29-Aug-05,"1,205.10","1,214.28","1,201.53","1,212.28","1,212.28"
30-Aug-05,"1,212.28","1,212.28","1,201.07","1,208.41","1,208.41"
31-Aug-05,"1,208.41","1,220.36","1,204.40","1,220.33","1,220.33"
1-Sep-05,"1,220.33","1,227.29","1,216.18","1,221.59","1,221.59"
2-Sep-05,"1,221.59","1,224.45","1,217.75","1,218.02","1,218.02"
6-Sep-05,"1,218.02","1,233.61","1,218.02","1,233.39","1,233.39"
7-Sep-05,"1,233.39","1,237.06","1,230.93","1,236.36","1,236.36"
8-Sep-05,"1,236.36","1,236.36","1,229.51","1,231.67","1,231.67"
9-Sep-05,"1,231.67","1,243.13","1,231.67","1,241.48","1,241.48"
12-Sep-05,"1,241.48","1,242.60","1,239.15","1,240.56","1,240.56"
13-Sep-05,"1,240.57","1,240.57","1,231.20","1,231.20","1,231.20"
14-Sep-05,"1,231.20","1,234.74","1,226.16","1,227.16","1,227.16"
15-Sep-05,"1,227.16","1,231.88","1,224.85","1,227.73","1,227.73"
16-Sep-05,"1,228.42","1,237.95","1,228.42","1,237.91","1,237.91"
19-Sep-05,"1,237.91","1,237.91","1,227.65","1,231.02","1,231.02"
20-Sep-05,"1,231.02","1,236.49","1,220.07","1,221.34","1,221.34"
21-Sep-05,"1,221.34","1,221.52","1,209.89","1,210.20","1,210.20"
22-Sep-05,"1,210.20","1,216.64","1,205.35","1,214.62","1,214.62"
23-Sep-05,"1,214.62","1,218.83","1,209.80","1,215.29","1,215.29"
26-Sep-05,"1,215.29","1,222.56","1,211.84","1,215.63","1,215.63"
27-Sep-05,"1,215.63","1,220.17","1,211.11","1,215.66","1,215.66"
28-Sep-05,"1,215.66","1,220.98","1,212.72","1,216.89","1,216.89"
29-Sep-05,"1,216.89","1,228.70","1,211.54","1,227.68","1,227.68"
30-Sep-05,"1,227.68","1,229.57","1,225.22","1,228.81","1,228.81"
3-Oct-05,"1,228.81","1,233.34","1,225.15","1,226.70","1,226.70"
4-Oct-05,"1,226.70","1,229.88","1,214.02","1,214.47","1,214.47"
5-Oct-05,"1,214.47","1,214.47","1,196.25","1,196.39","1,196.39"
6-Oct-05,"1,196.39","1,202.14","1,181.92","1,191.49","1,191.49"
7-Oct-05,"1,191.49","1,199.71","1,191.46","1,195.90","1,195.90"
10-Oct-05,"1,195.90","1,196.52","1,186.12","1,187.33","1,187.33"
11-Oct-05,"1,187.33","1,193.10","1,183.16","1,184.87","1,184.87"
12-Oct-05,"1,184.87","1,190.02","1,173.65","1,177.68","1,177.68"
13-Oct-05,"1,177.68","1,179.56","1,168.20","1,176.84","1,176.84"
14-Oct-05,"1,176.84","1,187.13","1,175.44","1,186.57","1,186.57"
17-Oct-05,"1,186.57","1,191.21","1,184.48","1,190.10","1,190.10"
18-Oct-05,"1,190.10","1,190.10","1,178.13","1,178.14","1,178.14"
19-Oct-05,"1,178.14","1,195.76","1,170.55","1,195.76","1,195.76"
20-Oct-05,"1,195.76","1,197.30","1,173.30","1,177.80","1,177.80"
21-Oct-05,"1,177.80","1,186.46","1,174.92","1,179.59","1,179.59"
24-Oct-05,"1,179.59","1,199.39","1,179.59","1,199.38","1,199.38"
25-Oct-05,"1,199.38","1,201.30","1,189.29","1,196.54","1,196.54"
26-Oct-05,"1,196.54","1,204.01","1,191.38","1,191.38","1,191.38"
27-Oct-05,"1,191.38","1,192.65","1,178.89","1,178.90","1,178.90"
28-Oct-05,"1,178.90","1,198.41","1,178.90","1,198.41","1,198.41"
31-Oct-05,"1,198.41","1,211.43","1,198.41","1,207.01","1,207.01"
1-Nov-05,"1,207.01","1,207.34","1,201.66","1,202.76","1,202.76"
2-Nov-05,"1,202.76","1,215.17","1,201.07","1,214.76","1,214.76"
3-Nov-05,"1,214.76","1,224.70","1,214.76","1,219.94","1,219.94"
4-Nov-05,"1,219.94","1,222.52","1,214.45","1,220.14","1,220.14"
7-Nov-05,"1,220.14","1,224.18","1,217.29","1,222.81","1,222.81"
8-Nov-05,"1,222.81","1,222.81","1,216.08","1,218.59","1,218.59"
9-Nov-05,"1,218.59","1,226.59","1,216.53","1,220.65","1,220.65"
10-Nov-05,"1,220.65","1,232.41","1,215.05","1,230.96","1,230.96"
11-Nov-05,"1,230.96","1,235.70","1,230.72","1,234.72","1,234.72"
14-Nov-05,"1,234.72","1,237.20","1,231.78","1,233.76","1,233.76"
15-Nov-05,"1,233.76","1,237.94","1,226.41","1,229.01","1,229.01"
16-Nov-05,"1,229.01","1,232.24","1,227.18","1,231.21","1,231.21"
17-Nov-05,"1,231.21","1,242.96","1,231.21","1,242.80","1,242.80"
18-Nov-05,"1,242.80","1,249.58","1,240.71","1,248.27","1,248.27"
21-Nov-05,"1,248.27","1,255.89","1,246.90","1,254.85","1,254.85"
22-Nov-05,"1,254.85","1,261.90","1,251.40","1,261.23","1,261.23"
23-Nov-05,"1,261.23","1,270.64","1,259.51","1,265.61","1,265.61"
25-Nov-05,"1,265.61","1,268.78","1,265.54","1,268.25","1,268.25"
28-Nov-05,"1,268.25","1,268.44","1,257.17","1,257.46","1,257.46"
29-Nov-05,"1,257.46","1,266.18","1,257.46","1,257.48","1,257.48"
30-Nov-05,"1,257.48","1,260.93","1,249.39","1,249.48","1,249.48"
1-Dec-05,"1,249.48","1,266.17","1,249.48","1,264.67","1,264.67"
2-Dec-05,"1,264.67","1,266.85","1,261.42","1,265.08","1,265.08"
5-Dec-05,"1,265.08","1,265.08","1,258.12","1,262.09","1,262.09"
6-Dec-05,"1,262.09","1,272.89","1,262.09","1,263.70","1,263.70"
7-Dec-05,"1,263.70","1,264.85","1,253.02","1,257.37","1,257.37"
8-Dec-05,"1,257.37","1,263.36","1,250.91","1,255.84","1,255.84"
9-Dec-05,"1,255.84","1,263.08","1,254.24","1,259.37","1,259.37"
12-Dec-05,"1,259.37","1,263.86","1,255.52","1,260.43","1,260.43"
13-Dec-05,"1,260.43","1,272.11","1,258.56","1,267.43","1,267.43"
14-Dec-05,"1,267.43","1,275.80","1,267.07","1,272.74","1,272.74"
15-Dec-05,"1,272.74","1,275.17","1,267.74","1,270.94","1,270.94"
16-Dec-05,"1,270.94","1,275.24","1,267.32","1,267.32","1,267.32"
19-Dec-05,"1,267.32","1,270.51","1,259.28","1,259.92","1,259.92"
20-Dec-05,"1,259.92","1,263.86","1,257.21","1,259.62","1,259.62"
21-Dec-05,"1,259.62","1,269.37","1,259.62","1,262.79","1,262.79"
22-Dec-05,"1,262.79","1,268.19","1,262.50","1,268.12","1,268.12"
23-Dec-05,"1,268.12","1,269.76","1,265.92","1,268.66","1,268.66"
27-Dec-05,"1,268.66","1,271.83","1,256.54","1,256.54","1,256.54"
28-Dec-05,"1,256.54","1,261.10","1,256.54","1,258.17","1,258.17"
29-Dec-05,"1,258.17","1,260.61","1,254.18","1,254.42","1,254.42"
30-Dec-05,"1,254.42","1,254.42","1,246.59","1,248.29","1,248.29"
3-Jan-06,"1,248.29","1,270.22","1,245.74","1,268.80","1,268.80"
4-Jan-06,"1,268.80","1,275.37","1,267.74","1,273.46","1,273.46"
5-Jan-06,"1,273.46","1,276.91","1,270.30","1,273.48","1,273.48"
6-Jan-06,"1,273.48","1,286.09","1,273.48","1,285.45","1,285.45"
9-Jan-06,"1,285.45","1,290.78","1,284.82","1,290.15","1,290.15"
10-Jan-06,"1,290.15","1,290.15","1,283.76","1,289.69","1,289.69"
11-Jan-06,"1,289.72","1,294.90","1,288.12","1,294.18","1,294.18"
12-Jan-06,"1,294.18","1,294.18","1,285.04","1,286.06","1,286.06"
13-Jan-06,"1,286.06","1,288.96","1,282.78","1,287.61","1,287.61"
17-Jan-06,"1,287.61","1,287.61","1,278.61","1,282.93","1,282.93"
18-Jan-06,"1,282.93","1,282.93","1,272.08","1,277.93","1,277.93"
19-Jan-06,"1,277.93","1,287.79","1,277.93","1,285.04","1,285.04"
20-Jan-06,"1,285.04","1,285.04","1,260.92","1,261.49","1,261.49"
23-Jan-06,"1,261.49","1,268.19","1,261.49","1,263.82","1,263.82"
24-Jan-06,"1,263.82","1,271.47","1,263.82","1,266.86","1,266.86"
25-Jan-06,"1,266.86","1,271.87","1,259.42","1,264.68","1,264.68"
26-Jan-06,"1,264.68","1,276.44","1,264.68","1,273.83","1,273.83"
27-Jan-06,"1,273.83","1,286.38","1,273.83","1,283.72","1,283.72"
30-Jan-06,"1,283.72","1,287.94","1,283.51","1,285.19","1,285.19"
31-Jan-06,"1,285.20","1,285.20","1,276.85","1,280.08","1,280.08"
1-Feb-06,"1,280.08","1,283.33","1,277.57","1,282.46","1,282.46"
2-Feb-06,"1,282.46","1,282.46","1,267.72","1,270.84","1,270.84"
3-Feb-06,"1,270.84","1,270.87","1,261.02","1,264.03","1,264.03"
6-Feb-06,"1,264.03","1,267.04","1,261.62","1,265.02","1,265.02"
7-Feb-06,"1,265.02","1,265.78","1,253.61","1,254.78","1,254.78"
8-Feb-06,"1,254.78","1,266.47","1,254.78","1,265.65","1,265.65"
9-Feb-06,"1,265.65","1,274.56","1,262.80","1,263.78","1,263.78"
10-Feb-06,"1,263.82","1,269.89","1,254.98","1,266.99","1,266.99"
13-Feb-06,"1,266.99","1,266.99","1,258.34","1,262.86","1,262.86"
14-Feb-06,"1,262.86","1,278.21","1,260.80","1,275.53","1,275.53"
15-Feb-06,"1,275.53","1,281.00","1,271.06","1,280.00","1,280.00"
16-Feb-06,"1,280.00","1,289.39","1,280.00","1,289.38","1,289.38"
17-Feb-06,"1,289.38","1,289.47","1,284.07","1,287.24","1,287.24"
21-Feb-06,"1,287.24","1,291.92","1,281.33","1,283.03","1,283.03"
22-Feb-06,"1,283.03","1,294.17","1,283.03","1,292.67","1,292.67"
23-Feb-06,"1,292.67","1,293.84","1,285.14","1,287.79","1,287.79"
24-Feb-06,"1,287.79","1,292.11","1,285.62","1,289.43","1,289.43"
27-Feb-06,"1,289.43","1,297.57","1,289.43","1,294.12","1,294.12"
28-Feb-06,"1,294.12","1,294.12","1,278.66","1,280.66","1,280.66"
1-Mar-06,"1,280.66","1,291.80","1,280.66","1,291.24","1,291.24"
2-Mar-06,"1,291.24","1,291.24","1,283.21","1,289.14","1,289.14"
3-Mar-06,"1,289.14","1,297.33","1,284.20","1,287.23","1,287.23"
6-Mar-06,"1,287.23","1,288.23","1,275.67","1,278.26","1,278.26"
7-Mar-06,"1,278.26","1,278.26","1,271.11","1,275.88","1,275.88"
8-Mar-06,"1,275.88","1,280.33","1,268.42","1,278.47","1,278.47"
9-Mar-06,"1,278.47","1,282.74","1,272.23","1,272.23","1,272.23"
10-Mar-06,"1,272.23","1,284.37","1,271.11","1,281.42","1,281.42"
13-Mar-06,"1,281.58","1,287.37","1,281.58","1,284.13","1,284.13"
14-Mar-06,"1,284.13","1,298.14","1,282.67","1,297.48","1,297.48"
15-Mar-06,"1,297.48","1,304.40","1,294.97","1,303.02","1,303.02"
16-Mar-06,"1,303.02","1,310.45","1,303.02","1,305.33","1,305.33"
17-Mar-06,"1,305.33","1,309.79","1,305.32","1,307.25","1,307.25"
20-Mar-06,"1,307.25","1,310.00","1,303.59","1,305.08","1,305.08"
21-Mar-06,"1,305.08","1,310.88","1,295.82","1,297.23","1,297.23"
22-Mar-06,"1,297.23","1,305.97","1,295.81","1,305.04","1,305.04"
23-Mar-06,"1,305.04","1,305.04","1,298.11","1,301.67","1,301.67"
24-Mar-06,"1,301.67","1,306.53","1,298.89","1,302.95","1,302.95"
27-Mar-06,"1,302.95","1,303.74","1,299.09","1,301.61","1,301.61"
28-Mar-06,"1,301.61","1,306.24","1,291.84","1,293.23","1,293.23"
29-Mar-06,"1,293.23","1,305.60","1,293.23","1,302.89","1,302.89"
30-Mar-06,"1,302.89","1,310.15","1,296.72","1,300.25","1,300.25"
31-Mar-06,"1,300.25","1,303.00","1,294.87","1,294.87","1,294.87"
3-Apr-06,"1,302.88","1,309.19","1,296.65","1,297.81","1,297.81"
4-Apr-06,"1,297.81","1,307.55","1,294.71","1,305.93","1,305.93"
5-Apr-06,"1,305.93","1,312.81","1,304.82","1,311.56","1,311.56"
6-Apr-06,"1,311.56","1,311.99","1,302.44","1,309.04","1,309.04"
7-Apr-06,"1,309.04","1,314.07","1,294.18","1,295.50","1,295.50"
10-Apr-06,"1,295.51","1,300.74","1,293.17","1,296.62","1,296.62"
11-Apr-06,"1,296.60","1,300.71","1,282.96","1,286.57","1,286.57"
12-Apr-06,"1,286.57","1,290.93","1,286.45","1,288.12","1,288.12"
13-Apr-06,"1,288.12","1,292.09","1,283.37","1,289.12","1,289.12"
17-Apr-06,"1,289.12","1,292.45","1,280.74","1,285.33","1,285.33"
18-Apr-06,"1,285.33","1,309.02","1,285.33","1,307.28","1,307.28"
19-Apr-06,"1,307.65","1,310.39","1,302.79","1,309.93","1,309.93"
20-Apr-06,"1,309.93","1,318.16","1,306.38","1,311.46","1,311.46"
21-Apr-06,"1,311.46","1,317.67","1,306.59","1,311.28","1,311.28"
24-Apr-06,"1,311.28","1,311.28","1,303.79","1,308.11","1,308.11"
25-Apr-06,"1,308.11","1,310.79","1,299.17","1,301.74","1,301.74"
26-Apr-06,"1,301.74","1,310.97","1,301.74","1,305.41","1,305.41"
27-Apr-06,"1,305.41","1,315.00","1,295.57","1,309.72","1,309.72"
28-Apr-06,"1,309.72","1,316.04","1,306.16","1,310.61","1,310.61"
1-May-06,"1,310.61","1,317.21","1,303.46","1,305.19","1,305.19"
2-May-06,"1,305.19","1,313.66","1,305.19","1,313.21","1,313.21"
3-May-06,"1,313.21","1,313.47","1,303.92","1,308.12","1,308.12"
4-May-06,"1,307.85","1,315.14","1,307.85","1,312.25","1,312.25"
5-May-06,"1,312.25","1,326.53","1,312.25","1,325.76","1,325.76"
8-May-06,"1,325.76","1,326.70","1,322.87","1,324.66","1,324.66"
9-May-06,"1,324.66","1,326.60","1,322.48","1,325.14","1,325.14"
10-May-06,"1,324.57","1,325.51","1,317.44","1,322.85","1,322.85"
11-May-06,"1,322.63","1,322.63","1,303.45","1,305.92","1,305.92"
12-May-06,"1,305.88","1,305.88","1,290.38","1,291.24","1,291.24"
15-May-06,"1,291.19","1,294.81","1,284.51","1,294.50","1,294.50"
16-May-06,"1,294.50","1,297.88","1,288.51","1,292.08","1,292.08"
17-May-06,"1,291.73","1,291.73","1,267.31","1,270.32","1,270.32"
18-May-06,"1,270.25","1,274.89","1,261.75","1,261.81","1,261.81"
19-May-06,"1,261.81","1,272.15","1,256.28","1,267.03","1,267.03"
22-May-06,"1,267.03","1,268.77","1,252.98","1,262.07","1,262.07"
23-May-06,"1,262.06","1,273.67","1,256.15","1,256.58","1,256.58"
24-May-06,"1,256.56","1,264.53","1,245.34","1,258.57","1,258.57"
25-May-06,"1,258.41","1,273.26","1,258.41","1,272.88","1,272.88"
26-May-06,"1,272.71","1,280.54","1,272.50","1,280.16","1,280.16"
30-May-06,"1,280.04","1,280.04","1,259.87","1,259.87","1,259.87"
31-May-06,"1,259.38","1,270.09","1,259.38","1,270.09","1,270.09"
1-Jun-06,"1,270.05","1,285.71","1,269.19","1,285.71","1,285.71"
2-Jun-06,"1,285.71","1,290.68","1,280.22","1,288.22","1,288.22"
5-Jun-06,"1,288.16","1,288.16","1,264.66","1,265.29","1,265.29"
6-Jun-06,"1,265.23","1,269.88","1,254.46","1,263.85","1,263.85"
7-Jun-06,"1,263.61","1,272.47","1,255.77","1,256.15","1,256.15"
8-Jun-06,"1,256.08","1,259.85","1,235.18","1,257.93","1,257.93"
9-Jun-06,"1,257.93","1,262.58","1,250.03","1,252.30","1,252.30"
12-Jun-06,"1,252.27","1,255.22","1,236.43","1,237.44","1,237.44"
13-Jun-06,"1,236.08","1,243.37","1,222.52","1,223.69","1,223.69"
14-Jun-06,"1,223.66","1,231.46","1,219.29","1,230.04","1,230.04"
15-Jun-06,"1,230.01","1,258.64","1,230.01","1,256.16","1,256.16"
16-Jun-06,"1,256.16","1,256.27","1,246.33","1,251.54","1,251.54"
19-Jun-06,"1,251.54","1,255.93","1,237.17","1,240.13","1,240.13"
20-Jun-06,"1,240.12","1,249.01","1,238.87","1,240.12","1,240.12"
21-Jun-06,"1,240.09","1,257.96","1,240.09","1,252.20","1,252.20"
22-Jun-06,"1,251.92","1,251.92","1,241.53","1,245.60","1,245.60"
23-Jun-06,"1,245.59","1,253.13","1,241.43","1,244.50","1,244.50"
26-Jun-06,"1,244.50","1,250.92","1,243.68","1,250.56","1,250.56"
27-Jun-06,"1,250.55","1,253.37","1,238.94","1,239.20","1,239.20"
28-Jun-06,"1,238.99","1,247.06","1,237.59","1,246.00","1,246.00"
29-Jun-06,"1,245.94","1,272.88","1,245.94","1,272.87","1,272.87"
30-Jun-06,"1,272.86","1,276.30","1,270.20","1,270.20","1,270.20"
3-Jul-06,"1,270.06","1,280.38","1,270.06","1,280.19","1,280.19"
5-Jul-06,"1,280.05","1,280.05","1,265.91","1,270.91","1,270.91"
6-Jul-06,"1,270.58","1,278.32","1,270.58","1,274.08","1,274.08"
7-Jul-06,"1,274.08","1,275.38","1,263.13","1,265.48","1,265.48"
10-Jul-06,"1,265.46","1,274.06","1,264.46","1,267.34","1,267.34"
11-Jul-06,"1,267.26","1,273.64","1,259.65","1,272.43","1,272.43"
12-Jul-06,"1,272.39","1,273.31","1,257.29","1,258.60","1,258.60"
13-Jul-06,"1,258.58","1,258.58","1,241.43","1,242.28","1,242.28"
14-Jul-06,"1,242.29","1,242.70","1,228.45","1,236.20","1,236.20"
17-Jul-06,"1,236.20","1,240.07","1,231.49","1,234.49","1,234.49"
18-Jul-06,"1,234.48","1,239.86","1,224.54","1,236.86","1,236.86"
19-Jul-06,"1,236.74","1,261.81","1,236.74","1,259.81","1,259.81"
20-Jul-06,"1,259.81","1,262.56","1,249.13","1,249.13","1,249.13"
21-Jul-06,"1,249.12","1,250.96","1,238.72","1,240.29","1,240.29"
24-Jul-06,"1,240.25","1,262.50","1,240.25","1,260.91","1,260.91"
25-Jul-06,"1,260.91","1,272.39","1,257.19","1,268.88","1,268.88"
26-Jul-06,"1,268.87","1,273.89","1,261.94","1,268.40","1,268.40"
27-Jul-06,"1,268.20","1,275.85","1,261.92","1,263.20","1,263.20"
28-Jul-06,"1,263.15","1,280.42","1,263.15","1,278.55","1,278.55"
31-Jul-06,"1,278.53","1,278.66","1,274.31","1,276.66","1,276.66"
1-Aug-06,"1,278.53","1,278.66","1,265.71","1,270.92","1,270.92"
2-Aug-06,"1,270.73","1,283.42","1,270.73","1,277.41","1,277.41"
3-Aug-06,"1,278.22","1,283.96","1,271.25","1,280.27","1,280.27"
4-Aug-06,"1,280.26","1,292.92","1,273.82","1,279.36","1,279.36"
7-Aug-06,"1,279.31","1,279.31","1,273.00","1,275.77","1,275.77"
8-Aug-06,"1,275.67","1,282.75","1,268.37","1,271.48","1,271.48"
9-Aug-06,"1,271.13","1,283.74","1,264.73","1,265.95","1,265.95"
10-Aug-06,"1,265.72","1,272.55","1,261.30","1,271.81","1,271.81"
11-Aug-06,"1,271.64","1,271.64","1,262.08","1,266.74","1,266.74"
14-Aug-06,"1,266.67","1,278.90","1,266.67","1,268.21","1,268.21"
15-Aug-06,"1,268.19","1,286.23","1,268.19","1,285.58","1,285.58"
16-Aug-06,"1,285.27","1,296.21","1,285.27","1,295.43","1,295.43"
17-Aug-06,"1,295.37","1,300.78","1,292.71","1,297.48","1,297.48"
18-Aug-06,"1,297.48","1,302.30","1,293.57","1,302.30","1,302.30"
21-Aug-06,"1,302.30","1,302.30","1,295.51","1,297.52","1,297.52"
22-Aug-06,"1,297.52","1,302.49","1,294.44","1,298.82","1,298.82"
23-Aug-06,"1,298.73","1,301.50","1,289.82","1,292.99","1,292.99"
24-Aug-06,"1,292.97","1,297.23","1,291.40","1,296.06","1,296.06"
25-Aug-06,"1,295.92","1,298.88","1,292.39","1,295.09","1,295.09"
28-Aug-06,"1,295.09","1,305.02","1,293.97","1,301.78","1,301.78"
29-Aug-06,"1,301.57","1,305.02","1,295.29","1,304.28","1,304.28"
30-Aug-06,"1,303.70","1,306.74","1,302.15","1,305.37","1,305.37"
31-Aug-06,"1,304.25","1,306.11","1,302.45","1,303.82","1,303.82"
1-Sep-06,"1,303.80","1,312.03","1,303.80","1,311.01","1,311.01"
5-Sep-06,"1,310.94","1,314.67","1,308.82","1,313.25","1,313.25"
6-Sep-06,"1,313.04","1,313.04","1,299.28","1,300.26","1,300.26"
7-Sep-06,"1,300.21","1,301.25","1,292.13","1,294.02","1,294.02"
8-Sep-06,"1,294.02","1,300.14","1,294.02","1,298.92","1,298.92"
11-Sep-06,"1,298.86","1,302.36","1,290.93","1,299.54","1,299.54"
12-Sep-06,"1,299.53","1,314.28","1,299.53","1,313.00","1,313.00"
13-Sep-06,"1,312.74","1,319.92","1,311.12","1,318.07","1,318.07"
14-Sep-06,"1,318.00","1,318.00","1,313.25","1,316.28","1,316.28"
15-Sep-06,"1,316.28","1,324.65","1,316.28","1,319.66","1,319.66"
18-Sep-06,"1,319.85","1,324.87","1,318.16","1,321.18","1,321.18"
19-Sep-06,"1,321.17","1,322.04","1,312.17","1,317.64","1,317.64"
20-Sep-06,"1,318.28","1,328.53","1,318.28","1,325.18","1,325.18"
21-Sep-06,"1,324.89","1,328.19","1,315.45","1,318.03","1,318.03"
22-Sep-06,"1,318.03","1,318.03","1,310.94","1,314.78","1,314.78"
25-Sep-06,"1,314.78","1,329.35","1,311.58","1,326.37","1,326.37"
26-Sep-06,"1,326.35","1,336.60","1,325.30","1,336.35","1,336.35"
27-Sep-06,"1,336.12","1,340.08","1,333.54","1,336.59","1,336.59"
28-Sep-06,"1,336.56","1,340.28","1,333.75","1,338.88","1,338.88"
29-Sep-06,"1,339.15","1,339.88","1,335.64","1,335.85","1,335.85"
2-Oct-06,"1,335.82","1,338.54","1,330.28","1,331.32","1,331.32"
3-Oct-06,"1,331.32","1,338.31","1,327.10","1,334.11","1,334.11"
4-Oct-06,"1,333.81","1,350.20","1,331.48","1,350.20","1,350.20"
5-Oct-06,"1,349.84","1,353.79","1,347.75","1,353.22","1,353.22"
6-Oct-06,"1,353.22","1,353.22","1,344.21","1,349.59","1,349.59"
9-Oct-06,"1,349.58","1,352.69","1,346.55","1,350.66","1,350.66"
10-Oct-06,"1,350.62","1,354.23","1,348.60","1,353.42","1,353.42"
11-Oct-06,"1,353.28","1,353.97","1,343.57","1,349.95","1,349.95"
12-Oct-06,"1,349.94","1,363.76","1,349.94","1,362.83","1,362.83"
13-Oct-06,"1,362.82","1,366.63","1,360.50","1,365.62","1,365.62"
16-Oct-06,"1,365.61","1,370.20","1,364.48","1,369.06","1,369.06"
17-Oct-06,"1,369.05","1,369.05","1,356.87","1,364.05","1,364.05"
18-Oct-06,"1,363.93","1,372.87","1,360.95","1,365.80","1,365.80"
19-Oct-06,"1,365.95","1,368.09","1,362.06","1,366.96","1,366.96"
20-Oct-06,"1,366.94","1,368.66","1,362.10","1,368.60","1,368.60"
23-Oct-06,"1,368.58","1,377.40","1,363.94","1,377.02","1,377.02"
24-Oct-06,"1,377.02","1,377.78","1,372.42","1,377.38","1,377.38"
25-Oct-06,"1,377.36","1,383.61","1,376.00","1,382.22","1,382.22"
26-Oct-06,"1,382.21","1,389.45","1,379.47","1,389.08","1,389.08"
27-Oct-06,"1,388.89","1,388.89","1,375.85","1,377.34","1,377.34"
30-Oct-06,"1,377.30","1,381.22","1,373.46","1,377.93","1,377.93"
31-Oct-06,"1,377.93","1,381.21","1,372.19","1,377.94","1,377.94"
1-Nov-06,"1,377.76","1,381.95","1,366.26","1,367.81","1,367.81"
2-Nov-06,"1,367.44","1,368.39","1,362.21","1,367.34","1,367.34"
3-Nov-06,"1,367.31","1,371.68","1,360.98","1,364.30","1,364.30"
6-Nov-06,"1,364.27","1,381.40","1,364.27","1,379.78","1,379.78"
7-Nov-06,"1,379.75","1,388.19","1,379.19","1,382.84","1,382.84"
8-Nov-06,"1,382.50","1,388.61","1,379.33","1,385.72","1,385.72"
9-Nov-06,"1,385.43","1,388.92","1,377.31","1,378.33","1,378.33"
10-Nov-06,"1,378.33","1,381.04","1,375.60","1,380.90","1,380.90"
13-Nov-06,"1,380.58","1,387.61","1,378.80","1,384.42","1,384.42"
14-Nov-06,"1,384.36","1,394.49","1,379.07","1,393.22","1,393.22"
15-Nov-06,"1,392.91","1,401.35","1,392.13","1,396.57","1,396.57"
16-Nov-06,"1,396.53","1,403.76","1,396.53","1,399.76","1,399.76"
17-Nov-06,"1,399.76","1,401.21","1,394.55","1,401.20","1,401.20"
20-Nov-06,"1,401.17","1,404.37","1,397.85","1,400.50","1,400.50"
21-Nov-06,"1,400.43","1,403.49","1,399.99","1,402.81","1,402.81"
22-Nov-06,"1,402.69","1,407.89","1,402.26","1,406.09","1,406.09"
24-Nov-06,"1,405.94","1,405.94","1,399.25","1,400.95","1,400.95"
